Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
2.71,0,0.6947037447641850203138521036,0.694703744764185,0.694703744764185,0.694703744764185,0.694703744764185,0,0.000000,0.000000,0,9.731718811694144328881758354,74.078924248574658289779263825,72.818679816384161177235887493,180560100
2.72,0,0.6936472824434255945005996741,0.693647282443426,0.693647282443426,0.693647282443426,0.693647282443426,0,0.000000,0.000000,0,9.701991238598360963377370368,74.035935678803282581569248932,72.783948199697943472549035871,181226400
2.73,0,0.6925969727508144804845914219,0.692596972750814,0.692596972750814,0.692596972750814,0.692596972750814,0,0.000000,0.000000,0,9.672419035192054733081586942,73.993090098967970629598626633,72.749372401513816905291190436,181892700
2.74,0,0.6915526195076810411296578661,0.691552619507681,0.691552619507681,0.691552619507681,0.691552619507681,0,0.000000,0.000000,0,9.642996791960121367577198956,73.950242505016201459449097637,72.714817849120575296119306561,182558900
2.75,0,0.6905143287662873575027477306,0.690514328766287,0.690514328766287,0.690514328766287,0.690514328766287,0,0.000000,0.000000,0,9.613729897198825137281415529,73.907484132134047744122672765,72.680369287141359195895467693,183225200
2.76,0,0.6894819049752539071815686550,0.689481904975254,0.689481904975254,0.689481904975254,0.689481904975254,0,0.000000,0.000000,0,9.584610003333353177402841224,73.864785231950421990500791638,72.645998075623710471722527243,183891500
2.77,0,0.6884555528941749759382654291,0.688455552894175,0.688455552894175,0.688455552894175,0.688455552894175,0,0.000000,0.000000,0,9.555639294605056947107057798,73.822094769773237463553876024,72.61165721748642631142205017,184557700
2.78,0,0.6874348766570272186681419714,0.687434876657027,0.687434876657027,0.687434876657027,0.687434876657027,0,0.000000,0.000000,0,9.526814486578033581602669811,73.779536318839641702338584194,72.577460329986686658673804103,185224000
2.79,0,0.6864200807051755827488819735,0.686420080705176,0.686420080705176,0.686420080705176,0.686420080705176,0,0.000000,0.000000,0,9.498140648350667351306886385,73.737070566202416622909580298,72.543371646491408429122399005,185890300
2.80,0,0.6854111693180495349002325529,0.68541116931805,0.68541116931805,0.68541116931805,0.68541116931805,0,0.000000,0.000000,0,9.469607653706052553406800679,73.69459211696974722645719426,72.509292316365377178739922132,186556600
2.81,0,0.6844079461675221925356104397,0.684407946167522,0.684407946167522,0.684407946167522,0.684407946167522,0,0.000000,0.000000,0,9.441221550054327755506714973,73.652198240233828043215824035,72.475312891199620040835154079,187222800
2.82,0,0.6834103152275081239869867497,0.683410315227508,0.683410315227508,0.683410315227508,0.683410315227508,0,0.000000,0.000000,0,9.412976094844102957606629267,73.609871618419739735150552294,72.44141645459920089378304829,187889100
2.83,0,0.6824185803168465404738294086,0.682418580316846,0.682418580316846,0.682418580316846,0.682418580316846,0,0.000000,0.000000,0,9.384871313349036727310845841,73.567611372723865565650885571,72.407602072345430680373316197,188555400
2.84,0,0.6814322451015266080678439121,0.681432245101527,0.681432245101527,0.681432245101527,0.681432245101527,0,0.000000,0.000000,0,9.356909315847191929410760134,73.52543018121997571106108282,72.373881619488336193404295825,189221600
2.85,0,0.6804516126632419724013773005,0.680451612663242,0.680451612663242,0.680451612663242,0.680451612663242,0,0.000000,0.000000,0,9.329086732174117131510674427,73.483325801177024174451470116,72.340252484269309615108759239,189887900
2.86,0,0.6794763868102386589984104539,0.679476386810239,0.679476386810239,0.679476386810239,0.679476386810239,0,0.000000,0.000000,0,9.301401747023992333610588722,73.441285386700306000811292115,72.306702417707456519294925515,190554200
2.87,0,0.6785067199097036626609333002,0.678506719909704,0.678506719909704,0.678506719909704,0.678506719909704,0,0.000000,0.000000,0,9.273853062815667535710503015,73.399320197590837591681503177,72.273241569580090539056653181,191220500
2.88,0,0.6775425050596520594153676108,0.677542505059652,0.677542505059652,0.677542505059652,0.677542505059652,0,0.000000,0.000000,0,9.246437655937052737810417309,73.357349078158521887749636429,72.239794169517009906717811736,191886800
2.89,0,0.6765836156366896906361035817,0.67658361563669,0.67658361563669,0.67658361563669,0.67658361563669,0,0.000000,0.000000,0,9.219161686146919345536145284,73.315534677276630836061437093,72.206511687821509030945399635,192553000
2.90,0,0.6756302640304601906694994252,0.67563026403046,0.67563026403046,0.67563026403046,0.67563026403046,0,0.000000,0.000000,0,9.192013729800064547636059577,73.273706117654679459109331354,72.173234077323056320825275563,193219300
2.91,0,0.6746821329204192117619819524,0.674682132920419,0.674682132920419,0.674682132920419,0.674682132920419,0,0.000000,0.000000,0,9.165002025896019749735973872,73.231960290296430101370147035,72.140052089904261046094906008,193885600
2.92,0,0.6737393044402744869194990191,0.673739304440274,0.673739304440274,0.673739304440274,0.673739304440274,0,0.000000,0.000000,0,9.138117227554764951835888165,73.190268168780398433997206238,72.106937523996590673025811851,194551900
2.93,0,0.6728017910111620657630982943,0.672801791011162,0.672801791011162,0.672801791011162,0.672801791011162,0,0.000000,0.000000,0,9.111365364992218721540104739,73.148658267094046074085126636,72.073917449414869192784976852,195218100
2.94,0,0.6718694753277813559418590042,0.671869475327781,0.671869475327781,0.671869475327781,0.671869475327781,0,0.000000,0.000000,0,9.084740364198375356035716752,73.107114183705589945746793566,72.04097577722501420732045385,195884400
2.95,0,0.6709424387399115851628276770,0.670942438739912,0.670942438739912,0.670942438739912,0.670942438739912,0,0.000000,0.000000,0,9.058247143332419125739933327,73.065651336072336740649712055,72.008127287331370806666408773,196550700
2.96,0,0.6700204940886454609656675179,0.670020494088646,0.670020494088646,0.670020494088646,0.670020494088646,0,0.000000,0.000000,0,9.03187671109901432783984762,73.024240927993819174383643177,71.97534400865405111435858966,197216900
2.97,0,0.6691036220902367090565000516,0.669103622090237,0.669103622090237,0.669103622090237,0.669103622090237,0,0.000000,0.000000,0,9.005633774099799529939761914,72.982844731462171945996617418,71.942590747391030644097434827,197883200
2.98,0,0.6681919153361663406956183745,0.668191915336166,0.668191915336166,0.668191915336166,0.668191915336166,0,0.000000,0.000000,0,8.979517424494064732039676209,72.941588356371702125523734564,71.909984181289261779803032633,198549500
2.99,0,0.6672851647167236676432758089,0.667285164716724,0.667285164716724,0.667285164716724,0.667285164716724,0,0.000000,0.000000,0,8.953523451901218501743892782,72.900332641768540641407065618,71.877394107945375807306394711,199215800
3.00,0,0.6663835725732739744732995937,0.666383572573274,0.666383572573274,0.666383572573274,0.666383572573274,0,0.000000,0.000000,0,8.927650935978243703843807075,72.859206359015040803136838341,71.8449402375903787182333215,199882000
3.01,0,0.6655548866101630634527755531,0.665554886610163,0.665554886610163,0.665554886610163,0.665554886610163,0,0.000000,0.000000,0,8.901897652115898905943721369,72.818071305617527596306357311,71.81249337544997359049004027,200548300
3.02,0,0.6647305343408457578079531797,0.664730534340846,0.664730534340846,0.664730534340846,0.664730534340846,0,0.000000,0.000000,0,8.876266467491075513669449343,72.777014974915395825152159762,71.780135239836158391110255957,201214600
3.03,0,0.6639104246681668452109781464,0.663910424668167,0.663910424668167,0.663910424668167,0.663910424668167,0,0.000000,0.000000,0,8.850757443184260715769363637,72.736035869265882995077821434,71.747864307323335966234617632,201880800
3.04,0,0.6630945466592708879481299831,0.663094546659271,0.663094546659271,0.663094546659271,0.663094546659271,0,0.000000,0.000000,0,8.825366434243255917869277931,72.695121558604295866416666552,71.71566837479403168025617177,202547100
3.05,0,0.6622827080462976830684303070,0.662282708046298,0.662282708046298,0.662282708046298,0.662282708046298,0,0.000000,0.000000,0,8.800093389924631119969192225,72.654274700204643705985786525,71.683549772899622984166343328,203213400
3.06,0,0.6614751871190306017688165253,0.661475187119031,0.661475187119031,0.661475187119031,0.661475187119031,0,0.000000,0.000000,0,8.774932051179066322069106519,72.61347892166821206953991752,71.651492369471298796946982943,203879700
3.07,0,0.6606717123341120179633256030,0.660671712334112,0.660671712334112,0.660671712334112,0.660671712334112,0,0.000000,0.000000,0,8.749888557744311524169020812,72.572755937069791539480733479,71.619516980249768042380156233,204545900
3.08,0,0.6598722612124352127774515928,0.659872261212435,0.659872261212435,0.659872261212435,0.659872261212435,0,0.000000,0.000000,0,8.724963638473556726268935106,72.532056082565477195691363796,71.587577086135005033170954345,205212200
3.09,0,0.6590770414541062889736556860,0.659077041454106,0.659077041454106,0.659077041454106,0.659077041454106,0,0.000000,0.000000,0,8.70015032127687049597315168,72.491476339818653250874719103,71.555762483531760525939226644,205878500
3.10,0,0.6582857405694868573679413504,0.658285740569487,0.658285740569487,0.658285740569487,0.658285740569487,0,0.000000,0.000000,0,8.675446527416385698073065974,72.450884659517174163264110529,71.523949246646745377472109685,206544800
3.11,0,0.6574985655261322104904185497,0.657498565526132,0.657498565526132,0.657498565526132,0.657498565526132,0,0.000000,0.000000,0,8.650858070111570900172980268,72.410439066030173475164639547,71.492285766233606656945434178,207211000
3.12,0,0.6567154138264804576075813478,0.65671541382648,0.65671541382648,0.65671541382648,0.65671541382648,0,0.000000,0.000000,0,8.626379859408336102272894561,72.369992117394962891440980191,71.460633286080693777823979027,207877300
3.13,0,0.6559361820801239349307628575,0.655936182080124,0.655936182080124,0.655936182080124,0.655936182080124,0,0.000000,0.000000,0,8.602008007083391304372808856,72.329593605110329383118714049,71.429037844755582441629184129,208543600
3.14,0,0.6551608674277594488738614511,0.65516086742776,0.65516086742776,0.65516086742776,0.65516086742776,0,0.000000,0.000000,0,8.577749207437905074077025429,72.289345111115305030769352668,71.397595253424182928695251978,209209900
3.15,0,0.6543895657872414184920544330,0.654389565787241,0.654389565787241,0.654389565787241,0.654389565787241,0,0.000000,0.000000,0,8.553599459453623114198451123,72.249099148289770253954060078,71.366166648821845684210926554,209876100
3.16,0,0.6536221536134762567898459266,0.653622153613476,0.653622153613476,0.653622153613476,0.653622153613476,0,0.000000,0.000000,0,8.529556549869268316298365417,72.208919550090488335843895894,71.334811497847433394564701393,210542400
3.17,0,0.6528586578769226547051095596,0.652858657876923,0.652858657876923,0.652858657876923,0.652858657876923,0,0.000000,0.000000,0,8.505617573034183518398279711,72.168791611583700904921448433,71.303515543571234080106880253,211208700
3.18,0,0.6520990740073848697121695356,0.652099074007385,0.652099074007385,0.652099074007385,0.652099074007385,0,0.000000,0.000000,0,8.481786306371497288102496284,72.128739303123538189992824704,71.272301528898788174077943485,211875000
3.19,0,0.6513432779657905789194946035,0.651343277965791,0.651343277965791,0.651343277965791,0.651343277965791,0,0.000000,0.000000,0,8.458057836675112490202410579,72.088678452617283471369641464,71.241089679892744084331914655,212541200
3.20,0,0.6505912755542519614039574984,0.650591275554252,0.650591275554252,0.650591275554252,0.650591275554252,0,0.000000,0.000000,0,8.434431826940917692302324873,72.048739349446580335952627463,71.21000227153870087383000764,213207500
3.21,0,0.6498430824188980285428606528,0.649843082418898,0.649843082418898,0.649843082418898,0.649843082418898,0,0.000000,0.000000,0,8.410914355794072894402239166,72.008887671299866952913063487,71.179007530298879547691651576,213873800
3.22,0,0.6490986540526361217113538749,0.649098654052636,0.649098654052636,0.649098654052636,0.649098654052636,0,0.000000,0.000000,0,8.38749628773694809650215346,71.969027484182506355640218715,71.148014097251472929127088515,214540000
3.23,0,0.6483580154703231236599862924,0.648358015470323,0.648358015470323,0.648358015470323,0.648358015470323,0,0.000000,0.000000,0,8.364180482779883298602067754,71.929296498955380677032666081,71.117151730755532726953947148,215206300
3.24,0,0.6476211521989440545704868215,0.647621152198944,0.647621152198944,0.647621152198944,0.647621152198944,0,0.000000,0.000000,0,8.340962009268578500701982048,71.88955293300657050286117101,71.086286257290197931108260355,215872600
3.25,0,0.6468879589649905893584898743,0.646887958964991,0.646887958964991,0.646887958964991,0.646887958964991,0,0.000000,0.000000,0,8.317846613314962270406198622,71.849951696683437888815122901,71.05556404884804119029745238,216538900
3.26,0,0.6461584410034587245897151292,0.646158441003459,0.646158441003459,0.646158441003459,0.646158441003459,0,0.000000,0.000000,0,8.294825356363227472506112916,71.810326789471840496533973782,71.024827590427924555765453566,217205100
3.27,0,0.6454326824440170288289418957,0.645432682444017,0.645432682444017,0.645432682444017,0.645432682444017,0,0.000000,0.000000,0,8.27190697615261267460602721,71.770785346280600094339909206,70.9941785624324783613058227,217871400
3.28,0,0.6447104785632844409179022707,0.644710478563284,0.644710478563284,0.644710478563284,0.644710478563284,0,0.000000,0.000000,0,8.249086527400019282331755183,71.731375194519492228923423966,70.96366153481964160644090192,218537700
3.29,0,0.6439919332273298001213251952,0.64399193322733,0.64399193322733,0.64399193322733,0.64399193322733,0,0.000000,0.000000,0,8.226359847331964484431669476,71.691949967569284794204841477,70.933137759176472391891502439,219204000
3.30,0,0.6432770408118058929549540697,0.643277040811806,0.643277040811806,0.643277040811806,0.643277040811806,0,0.000000,0.000000,0,8.203730769027749686531583771,71.652598113642118898853636941,70.902690940849147713919215109,219870200
3.31,0,0.6425656861831864701905452595,0.642565686183186,0.642565686183186,0.642565686183186,0.642565686183186,0,0.000000,0.000000,0,8.181195554134614888631498064,71.613298411997749267751449052,70.872300521230809538939099362,220536500
3.32,0,0.6418578625216756469218960329,0.641857862521676,0.641857862521676,0.641857862521676,0.641857862521676,0,0.000000,0.000000,0,8.158756596912540090731412358,71.574074208795575208340074715,70.84198863879329478562964534,221202800
3.33,0,0.6411535744386873262421592844,0.641153574438687,0.641153574438687,0.641153574438687,0.641153574438687,0,0.000000,0.000000,0,8.136408261586545292831326652,71.534894496793740298312859557,70.811725287276156286917549323,221869100
3.34,0,0.6404529154931950286086496867,0.640452915493195,0.640452915493195,0.640452915493195,0.640452915493195,0,0.000000,0.000000,0,8.114152259907069062535543226,71.495779293474917995777206905,70.781529403395003227921246719,222535300
3.35,0,0.6397556694338220140080701283,0.639755669433822,0.639755669433822,0.639755669433822,0.639755669433822,0,0.000000,0.000000,0,8.09199362615062426463545752,71.456681198567932223528396684,70.751356339657673082940996335,223201600
3.36,0,0.6390619398906280059929116560,0.639061939890628,0.639061939890628,0.639061939890628,0.639061939890628,0,0.000000,0.000000,0,8.069920064484549466735371814,71.417682640102587118566547534,70.721282969348567744733335879,223867900
3.37,0,0.6383716200788159160243832312,0.638371620078816,0.638371620078816,0.638371620078816,0.638371620078816,0,0.000000,0.000000,0,8.047942603144264668835286108,71.378766545287189828925537585,70.691293947268529918371100638,224534100
3.38,0,0.6376848037001429615546658934,0.637684803700143,0.637684803700143,0.637684803700143,0.637684803700143,0,0.000000,0.000000,0,8.026050268474378438539502681,71.339828654226946315785270453,70.661289212664932480782506504,225200400
3.39,0,0.6370014737472525127326727644,0.637001473747253,0.637001473747253,0.637001473747253,0.637001473747253,0,0.000000,0.000000,0,8.004250754653465073035114695,71.301033181476045626792956968,70.631425131177990473693620697,225866700
3.40,0,0.6363214336958020410386613975,0.636321433695802,0.636321433695802,0.636321433695802,0.636321433695802,0,0.000000,0.000000,0,7.982538192517458842739331269,71.262226173805758813119306572,70.601554840292666826382563954,226533000
3.41,0,0.6356447863241689301602734908,0.635644786324169,0.635644786324169,0.635644786324169,0.635644786324169,0,0.000000,0.000000,0,7.960915380327286882860756963,71.223548515246319457809964233,70.571812281744797663160216545,227199200
3.42,0,0.6349716046011689135556715908,0.634971604601169,0.634971604601169,0.634971604601169,0.634971604601169,0,0.000000,0.000000,0,7.939375278880920652564973537,71.18485379459446287768616362,70.542057507909272932119322672,227865500
3.43,0,0.6343016916787099456279625810,0.63430169167871,0.63430169167871,0.63430169167871,0.63430169167871,0,0.000000,0.000000,0,7.917923791232397287060585551,71.146224627783072401140245212,70.512369374832264199617505546,228531800
3.44,0,0.6336351497433033495260167214,0.633635149743303,0.633635149743303,0.633635149743303,0.633635149743303,0,0.000000,0.000000,0,7.8965598177712610567648021243,71.107726289609498445163675654,70.482809817458924427508974703,229198100
3.45,0,0.6329717414627936568690155947,0.632971741462794,0.632971741462794,0.632971741462794,0.632971741462794,0,0.000000,0.000000,0,7.8752802562531262588647164189,71.069220263019627352894256574,70.453246508693173038197383361,229864300
3.46,0,0.6323117999701303110348548707,0.63231179997013,0.63231179997013,0.63231179997013,0.63231179997013,0,0.000000,0.000000,0,7.8540831135337914609646307124,71.030766231699212925792546255,70.423735944074110386168679127,230530600
3.47,0,0.6316550971676050169372476573,0.631655097167605,0.631655097167605,0.631655097167605,0.631655097167605,0,0.000000,0.000000,0,7.8329742268980966630645450059,70.992391206466135271922309146,70.394304173523404123663917087,231196900
3.48,0,0.6310016254334281298624124316,0.631001625433428,0.631001625433428,0.631001625433428,0.631001625433428,0,0.000000,0.000000,0,7.8119435427831904327687615798,70.954054691398992083546191431,70.364911627693708688557174217,231863200
3.49,0,0.6303512773293359054838587268,0.630351277329336,0.630351277329336,0.630351277329336,0.630351277329336,0,0.000000,0.000000,0,7.7909970055479270672643735936,70.915782856416632406060177556,70.335583565884696639484465689,232529400
3.50,0,0.6297042447694601396905345867,0.62970424476946,0.62970424476946,0.62970424476946,0.62970424476946,0,0.000000,0.000000,0,7.7701335012001508369685901669,70.877573647885485285630978704,70.306317782510762891664554848,233195700
3.51,0,0.6290604298584458777137522367,0.629060429858446,0.629060429858446,0.629060429858446,0.629060429858446,0,0.000000,0.000000,0,7.7493519696808360390685044616,70.839424530223816626286746081,70.27711161285912875362377062,233862000
3.52,0,0.6284198146131629006291630567,0.628419814613163,0.628419814613163,0.628419814613163,0.628419814613163,0,0.000000,0.000000,0,7.7286492924100012411684187558,70.801331322910176807924925713,70.247960667154234833193552182,234528300
3.53,0,0.6277822009644087555373555201,0.627782200964409,0.627782200964409,0.627782200964409,0.627782200964409,0,0.000000,0.000000,0,7.7080264616279192812898444498,70.763289329249813361937743532,70.218860352501754765666880501,235194500
3.54,0,0.6271478607585156789299080512,0.627147860758516,0.627147860758516,0.627147860758516,0.627147860758516,0,0.000000,0.000000,0,7.6874854113130930509940610225,70.725257878424868646718481635,70.189771654895703876948710184,235860800
3.55,0,0.6265165154926135064834410289,0.626516515492614,0.626516515492614,0.626516515492614,0.626516515492614,0,0.000000,0.000000,0,7.6670179030012282530939753172,70.687318130229745774660230003,70.160771566716644272028914226,236527100
3.56,0,0.6258884371186456956637464161,0.625888437118646,0.625888437118646,0.625888437118646,0.625888437118646,0,0.000000,0.000000,0,7.64663303666202345519388961,70.649461208355308418842505613,70.131852095255585319641350174,237193300
3.57,0,0.6252632172391898733850345103,0.62526321723919,0.62526321723919,0.62526321723919,0.62526321723919,0,0.000000,0.000000,0,7.6263277405019986572938039044,70.611604611465596886908840226,70.102933702991552039714632017,237859600
3.58,0,0.6246412671171113507902555905,0.624641267117111,0.624641267117111,0.624641267117111,0.624641267117111,0,0.000000,0.000000,0,7.6060948265493524269980204785,70.573844257409134970084438139,70.074107775166590090600331387,238525900
3.59,0,0.6240222482049416704023978489,0.624022248204942,0.624022248204942,0.624022248204942,0.624022248204942,0,0.000000,0.000000,0,7.589155950106187654151288563,70.536096888878523827417790009,70.040156275674796595758607599,239192200
3.60,0,0.6234062821384928500791617645,0.623406282138493,0.623406282138493,0.623406282138493,0.623406282138493,0,0.000000,0.000000,0,7.5743445454475976541512885623,70.498448875232217662402142307,70.003020708756836770818049232,239858400
3.61,0,0.6227932399597584971527614058,0.622793239959758,0.622793239959758,0.622793239959758,0.622793239959758,0,0.000000,0.000000,0,7.5596103468699576541512885623,70.460804475840956976348936549,69.965895676134028173287729058,240524700
3.62,0,0.6221833226446544132531441420,0.622183322644654,0.622183322644654,0.622183322644654,0.622183322644654,0,0.000000,0.000000,0,7.544951157940247654151288562,70.423216547009226522042102325,69.928831825669359829497853853,241191000
3.63,0,0.6215763218658008354362953174,0.621576321865801,0.621576321865801,0.621576321865801,0.621576321865801,0,0.000000,0.000000,0,7.5303691832359376541512885626,70.385764967034032515787218276,69.891906028833170599524315448,241857300
3.64,0,0.6209723284571161243091923314,0.620972328457116,0.620972328457116,0.620972328457116,0.620972328457116,0,0.000000,0.000000,0,7.5158601077637376541512885629,70.348301122815137250721948068,69.854975279603682749972713217,242523500
3.65,0,0.6203712231903910108374547022,0.620371223190391,0.620371223190391,0.620371223190391,0.620371223190391,0,0.000000,0.000000,0,7.5014209603223976541512885625,70.310878175034823569025730338,69.818090457022203749005217176,243189800
3.66,0,0.6197729072752669726450453129,0.619772907275267,0.619772907275267,0.619772907275267,0.619772907275267,0,0.000000,0.000000,0,7.4870536528663076541512885625,70.273507993465829279989578721,69.781263097815433250265477415,243856100
3.67,0,0.6191776816020172943154165085,0.619177681602017,0.619177681602017,0.619177681602017,0.619177681602017,0,0.000000,0.000000,0,7.4727601536918976541512885618,70.236202112890519107234237611,69.744504417403562915489578996,244522400
3.68,0,0.6185852267502204273076215619,0.61858522675022,0.61858522675022,0.61858522675022,0.61858522675022,0,0.000000,0.000000,0,7.4585392553340376541512885625,70.199017830968850539632468913,69.707869351960660780222882578,245188600
3.69,0,0.6179957237322938001804672547,0.617995723732294,0.617995723732294,0.617995723732294,0.617995723732294,0,0.000000,0.000000,0,7.4443870973694176541512885622,70.161817581542030545468665225,69.67122558708764923635963748,245854900
3.70,0,0.6174089830060183202538620589,0.617408983006018,0.617408983006018,0.617408983006018,0.617408983006018,0,0.000000,0.000000,0,7.4303084108394376541512885619,70.124685097195657611784761104,69.634653832917244678206251421,246521200
3.71,0,0.6168250752164945095745268513,0.616825075216494,0.616825075216494,0.616825075216494,0.616825075216494,0,0.000000,0.000000,0,7.4162972161946576541512885627,70.087599281861690245473810968,69.598133454528264445905123623,247187400
3.72,0,0.6162440211902968215651240398,0.616244021190297,0.616244021190297,0.616244021190297,0.616244021190297,0,0.000000,0.000000,0,7.402358533026277654151288563,70.050516224938759539526319924,69.561622653079377706408736619,247853700
3.73,0,0.6156657709720782674816250212,0.615665770972078,0.615665770972078,0.615665770972078,0.615665770972078,0,0.000000,0.000000,0,7.3884850869054676541512885629,70.013533541014066565372384088,69.52521464425264125208636669,248520000
3.74,0,0.6150902555126801897429015623,0.61509025551268,0.61509025551268,0.61509025551268,0.61509025551268,0,0.000000,0.000000,0,7.374682953033977654151288562,69.976623157008478481985737697,69.488882890363233892969850777,249186300
3.75,0,0.6145174449861364973166176125,0.614517444986136,0.614517444986136,0.614517444986136,0.614517444986136,0,0.000000,0.000000,0,7.3609450296994476541512885618,69.939744576734292779703977636,69.452588071254394218580991267,249852500
3.76,0,0.6139475295172594665386381382,0.61394752951726,0.61394752951726,0.61394752951726,0.61394752951726,0,0.000000,0.000000,0,7.3472792725354676541512885629,69.902947386898238385713069336,69.416378301347222664717015491,250518800
3.77,0,0.6133802996505144773674662745,0.613380299650514,0.613380299650514,0.613380299650514,0.613380299650514,0,0.000000,0.000000,0,7.3336775179794776541512885627,69.867391105266909260536077756,69.381365410925403066579669095,251185100
3.78,0,0.6128156558724582237564047819,0.612815655872458,0.612815655872458,0.612815655872458,0.612815655872458,0,0.000000,0.000000,0,7.3201438960596976541512885621,69.830620271941284402971352339,69.34519398562530037587622653,251851400
3.79,0,0.6122538776877037397132089318,0.612253877687704,0.612253877687704,0.612253877687704,0.612253877687704,0,0.000000,0.000000,0,7.3066741224124676541512885629,69.793893080319166920616251247,69.30907087792858464408468479,252517600
3.80,0,0.6116946659461862982253950222,0.611694665946186,0.611694665946186,0.611694665946186,0.611694665946186,0,0.000000,0.000000,0,7.293270265759367654151288563,69.757161911378709099554931393,69.272950563268365307325884194,253183900
3.81,0,0.6111381100605825460632906883,0.611138110060583,0.611138110060583,0.611138110060583,0.611138110060583,0,0.000000,0.000000,0,7.279932156927097654151288563,69.720546605170477839536782917,69.23694798221298346835037333,253850200
3.82,0,0.6105842807751669684469015539,0.610584280775167,0.610584280775167,0.610584280775167,0.610584280775167,0,0.000000,0.000000,0,7.2666588627504276541512885621,69.683925778553536621571657035,69.200946664608957660420003283,254516400
3.83,0,0.6100329974146207123398958580,0.610032997414621,0.610032997414621,0.610032997414621,0.610032997414621,0,0.000000,0.000000,0,7.2534482114638276541512885629,69.647412550087681507515965476,69.165054954596747033768705387,255182700
3.84,0,0.6094843303968166602367571267,0.609484330396816,0.609484330396816,0.609484330396816,0.609484330396816,0,0.000000,0.000000,0,7.2403022084119276541512885628,69.610897853124441039234774157,69.129168406008630091939973496,255849000
3.85,0,0.6089382794131995630717341682,0.6089382794132,0.6089382794132,0.6089382794132,0.6089382794132,0,0.000000,0.000000,0,7.2272197387476176541512885619,69.574499333654027190709548642,69.093399755623715018391782558,256515300
3.86,0,0.6083947345604708871226011824,0.608394734560471,0.608394734560471,0.608394734560471,0.608394734560471,0,0.000000,0.000000,0,7.2141998058293476541512885619,69.538084982215205675171651181,69.05762237714274076938958256,257181500
3.87,0,0.6078537752233082587270572159,0.607853775223308,0.607853775223308,0.607853775223308,0.607853775223308,0,0.000000,0.000000,0,7.2012412325840376541512885625,69.501725849855420442427992728,69.021904322829845091222534133,257847800
3.88,0,0.6073154016332928916174415733,0.607315401633293,0.607315401633293,0.607315401633293,0.607315401633293,0,0.000000,0.000000,0,7.1883460801542176541512885625,69.465483743463221952736331007,68.986304978680072248283758267,258514100
3.89,0,0.6067796030955289339377507765,0.606779603095529,0.606779603095529,0.606779603095529,0.606779603095529,0,0.000000,0.000000,0,7.1755111690167676541512885624,69.429229280274112079320524846,68.950700119000065415668526,259180400
3.90,0,0.6062462695364540008267440660,0.606246269536454,0.606246269536454,0.606246269536454,0.606246269536454,0,0.000000,0.000000,0,7.1627374984170876541512885617,69.393027169948425228245085119,68.915151846408871894476652958,259846600
3.91,0,0.6057153906212881769240553859,0.605715390621288,0.605715390621288,0.605715390621288,0.605715390621288,0,0.000000,0.000000,0,7.1500240669202076541512885627,69.356877179421590537759392331,68.879659876616343279891972981,260512900
3.92,0,0.6051869559760511066348780040,0.605186955976051,0.605186955976051,0.605186955976051,0.605186955976051,0,0.000000,0.000000,0,7.137370751745067654151288562,69.320839618629236745338127965,68.844281997210447166394280152,261179200
3.93,0,0.6046610551883944752565597367,0.604661055188394,0.604661055188394,0.604661055188394,0.604661055188394,0,0.000000,0.000000,0,7.1247784891835676541512885627,69.284797813457010420159866025,68.808906472204401822439137073,261845500
3.94,0,0.6041375775955877567331050218,0.604137577595588,0.604137577595588,0.604137577595588,0.604137577595588,0,0.000000,0.000000,0,7.1122442145314376541512885619,69.248799465823698360837422104,68.7735788165334613585862232,262511700
3.95,0,0.6036165129261307693385957851,0.603616512926131,0.603616512926131,0.603616512926131,0.603616512926131,0,0.000000,0.000000,0,7.0997688620976076541512885621,69.212855455104328466570904308,68.738309521989676125920921061,263178000
3.96,0,0.6030978604468798379263064126,0.60309786044688,0.60309786044688,0.60309786044688,0.60309786044688,0,0.000000,0.000000,0,7.0873523652137876541512885621,69.176967556774489957606485544,68.70310028930790406126123077,263844300
3.97,0,0.6025816898128501326058178698,0.60258168981285,0.60258168981285,0.60258168981285,0.60258168981285,0,0.000000,0.000000,0,7.0749937777503276541512885622,69.141123464015093047611095862,68.667939270978606858928438315,264510600
3.98,0,0.6020678102235595220458049428,0.60206781022356,0.60206781022356,0.60206781022356,0.60206781022356,0,0.000000,0.000000,0,7.0626929099343876541512885627,69.105333638587769552793308872,68.632836480679029113173364879,265176800
3.99,0,0.6015563012636591138978983744,0.601556301263659,0.601556301263659,0.601556301263659,0.601556301263659,0,0.000000,0.000000,0,7.0504497531359876541512885618,69.06959933356266312841101608,68.597793121758186514808773295,265843100
4.00,0,0.6010471518622057280913260684,0.601047151862206,0.601047151862206,0.601047151862206,0.601047151862206,0,0.000000,0.000000,0,7.0382621761126876541512885623,69.033904332666846707999682055,68.562793525781437030154938493,266509400
4.01,0,0.6005403617447548755003698695,0.600540361744755,0.600540361744755,0.600540361744755,0.600540361744755,0,0.000000,0.000000,0,7.0261322906824076541512885624,68.998209629297498110207875602,68.527800489793726807064869492,267175700
